,SnapId,2080020,2080021,2080022,2080023,2080024,2080025,2080026,2080027,2080028,2080029,2080030,2080031,2080032,2080033,2080034,2080040,2080041,2080042,2080043,2080044,2080045,2080046,2080047,2080048,2080049,2080050,2080051,2080052,2080053,2080054,2080055,2080056,2080057,2080058,2080059,2080060,2080061,2080062,2080063,2080064,2080065,LoadScore,LoadLevel,PerfScore,PerfLevel
0,10207,208095.6,2366.1,0.0,0.0,9.2,17.3,3.0,1.2,0.0,0.1,0.0,3.4,0.0,1.0,0,0.0,0.0,0.01,0.0,0.01,0.0,2,1,22,80.8,99.19,100.0,98.43,98.57,100.0,32.61,99.45,48.84,66.85,92.41,0.0,37.21,70.28,69.55,0.0,0,49,D,86,B
1,10208,734.7,15.4,0.0,0.0,6.0,3.3,3.7,1.5,0.0,0.2,0.1,3.9,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,14,63.8,98.19,100.0,99.27,99.1,100.0,14.04,97.54,11.11,37.07,16.43,0.0,18.11,16.43,0.25,0.0,0,43,D,83,B
2,10209,588.4,51.0,0.0,0.0,3.1,1.1,2.7,1.1,0.0,0.2,0.0,3.2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,14,67.6,89.83,100.0,98.4,98.31,100.0,42.28,96.83,66.31,171.1,99.25,0.0,148.22,93.58,3.72,0.0,0,40,D,85,B
3,10210,236800.7,815.7,0.0,0.0,4.1,11.1,10.7,1.1,0.0,0.1,0.1,11.3,0.1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,12,25.7,99.85,100.0,99.34,98.35,100.0,12.5,99.45,68.96,93.15,70.0,0.0,68.97,52.79,55.63,0.0,0,55,C,79,B
4,10211,649.8,82.0,0.0,0.0,15.3,2.0,5.0,2.0,0.0,0.2,0.1,4.4,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,22,63.8,85.19,100.0,98.88,99.02,99.99,12.46,98.09,37.08,70.59,82.67,0.0,70.56,82.67,0.54,0.0,0,46,D,82,B
5,10212,564.9,15.1,0.0,0.0,5.4,1.2,3.6,1.4,0.0,0.2,0.1,3.7,0.0,1.9154402102496693,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,14,98.0,98.02,100.0,99.95,99.94,100.0,72.73,98.28,17.66,38.28,57.87,0.0,18.39,57.59,7.29,0.0,0,40,D,84,B
6,10213,44283.4,1836.3,0.0,0.0,34.1,2.3,10.1,1.2,0.0,0.3,0.0,10.3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,22,34.7,98.3,100.0,99.95,99.88,100.0,54.84,99.64,86.27,97.32,96.44,0.0,35.23,61.09,46.8,0.0,0,59,C,85,B
7,10214,110298.3,3402.2,0.1,0.0,24.7,4.3,6.1,1.6,0.0,1.1,0.1,5.4,0.6,1.0,0,0.1,0.0,0.01,0.01,0.01,0.0,1,1,16,55.3,96.48,100.0,99.17,98.91,99.98,24.15,99.03,18.52,55.58,18.64,0.0,17.58,43.12,8.65,0.0,0,57,C,86,B
8,10215,16890.2,24309.3,0.9,0.0,81.9,2.5,17.2,3.1,0.3,13.0,0.1,9.7,0.4,1.2,0,0.3,0.3,0.03,0.03,0.02,0.02,1,1,42,84.2,99.83,100.0,94.38,90.2,99.95,17.79,99.69,7.18,28.74,53.93,0.0,26.66,60.62,8.01,0.0,0,61,C,76,B
9,10216,2554.8,51074.2,2.2,0.0,161.7,2.0,28.5,4.7,0.3,43.8,0.1,12.0,0.3,1.5,0,0.6,0.6,0.05,0.05,0.02,0.02,1,0,34,90.8,99.92,100.0,95.14,92.88,99.92,47.1,99.68,6.25,18.83,29.18,0.0,45.83,57.78,5.57,66.67,0,64,C,75,B
10,10217,4927.6,50765.4,2.6,0.0,190.1,3.5,50.9,6.3,0.4,36.1,0.1,20.8,1.7,1.6,0,0.6,0.5,0.03,0.02,0.01,0.01,1,0,171,86.3,99.89,100.0,95.91,94.07,99.95,26.38,99.57,9.64,35.36,40.9,0.0,44.93,47.15,16.57,0.0,0,69,C,81,B
11,10218,1759.5,19528.5,1.0,0.0,78.8,2.1,20.2,3.8,0.2,10.7,0.1,9.9,0.5,1.4,0,0.3,0.2,0.03,0.02,0.01,0.01,0,0,111,89.5,99.85,100.0,95.93,94.37,99.96,37.44,99.53,11.83,48.18,54.58,0.0,46.39,63.62,26.19,100.0,0,59,C,80,B
12,10219,1790.8,2797.4,0.1,0.0,12.2,1.4,8.2,1.8,0.1,1.8,0.1,5.3,0.2,1.2,0,0.1,0.0,0.01,0.01,0.01,0.01,0,1,134,84.9,99.59,100.0,97.34,96.29,99.96,39.13,99.54,6.28,26.81,22.27,0.0,33.96,38.82,7.04,0.0,0,54,C,88,B
13,10220,1569.9,7569.4,0.3,0.0,33.7,1.4,7.6,1.9,0.0,4.4,0.0,5.0,0.0,1.3,0,0.1,0.1,0.01,0.01,0.01,0.01,0,1,32,79.6,99.78,100.0,98.74,98.48,99.84,82.02,99.66,15.81,25.53,49.54,0.0,40.48,55.58,7.54,0.0,0,54,C,86,B
14,10221,1857.7,33514.9,1.5,0.0,105.7,1.7,26.0,4.1,0.3,23.1,0.1,11.1,0.3,1.2,0,0.4,0.4,0.04,0.04,0.02,0.02,0,0,89,92.4,99.96,100.0,95.28,92.88,99.95,42.42,99.56,5.72,21.77,31.51,0.0,38.96,55.11,4.55,0.0,0,60,C,76,B
15,10222,2007.8,51418.1,2.4,0.0,181.5,2.2,33.6,5.5,0.4,33.5,0.1,12.9,0.4,1.6,0,0.6,0.6,0.05,0.04,0.02,0.02,0,0,89,87.3,99.91,100.0,95.03,93.53,99.92,27.28,99.55,10.45,34.93,45.91,0.0,34.25,52.3,4.75,0.0,0,68,C,76,B
16,10223,2085.4,30767.3,1.4,0.0,142.5,1.7,20.2,3.6,0.2,25.0,0.1,9.6,0.2,1.4,0,0.4,0.4,0.04,0.04,0.02,0.02,1,0,48,92.2,99.69,100.0,95.9,94.21,99.94,41.84,99.69,6.53,19.37,27.1,0.0,47.62,55.84,5.57,0.0,0,58,C,76,B
17,10224,1890.9,17251.3,1.0,0.0,75.1,1.7,13.9,3.0,0.2,16.1,0.1,7.2,0.2,1.3,0,0.3,0.2,0.04,0.03,0.02,0.02,0,0,109,90.2,99.85,100.0,96.07,94.8,99.96,37.49,99.59,6.12,30.46,28.76,0.0,66.29,60.52,5.65,0.0,0,58,C,76,B
18,10225,1297.3,9557.1,0.4,0.0,28.2,1.2,5.8,1.4,0.1,10.4,0.0,4.0,0.1,1.0,0,0.1,0.1,0.03,0.03,0.02,0.02,0,0,45,98.1,99.98,100.0,96.39,94.42,99.99,88.2,99.68,5.96,16.07,15.17,0.0,55.82,81.03,6.52,0.0,0,53,C,76,B
19,10226,1703.7,5089.9,0.2,0.0,30.6,1.2,3.2,1.1,0.0,6.0,0.0,3.4,0.1,1.1,0,0.1,0.1,0.02,0.02,0.02,0.02,0,0,18,94.4,99.57,100.0,97.85,96.66,100.0,100.53,99.24,9.61,21.82,16.98,0.0,62.97,96.97,9.6,0.0,0,47,D,82,B
20,10227,1663.3,2839.1,0.1,0.0,12.7,1.4,4.7,1.7,0.0,3.7,0.1,4.2,0.2,1.0,0,0.0,0.0,0.01,0.01,0.01,0.01,0,1,13,95.1,99.94,100.0,98.88,98.71,100.0,124.32,99.52,24.92,55.63,44.81,0.0,62.97,93.62,7.46,0.0,0,47,D,90,A
21,10228,3209.6,3166.5,0.2,0.0,33.1,3.4,4.2,2.2,0.1,3.1,0.0,10.7,0.1,1.3,0,0.1,0.0,0.01,0.0,0.02,0.01,0,1,20,59.8,96.72,100.0,96.44,94.47,99.99,43.2,98.8,19.89,36.93,21.4,0.0,77.5,91.08,71.32,0.0,0,54,C,84,B
22,10229,14956.4,82515.3,1.3,0.0,1686.9,11.4,4.2,8.3,0.9,78.3,0.1,18.0,0.3,1.0,0,1.1,0.9,0.06,0.05,0.27,0.22,1,0,44,81.3,87.66,100.0,91.07,89.19,100.0,49.0,99.12,87.07,99.36,99.7,0.0,52.46,90.59,0.14,0.0,0,61,C,67,C
23,10230,3522.1,72.0,0.0,0.0,4.3,1.5,3.2,1.2,0.0,0.1,0.0,3.7,0.1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,15,84.3,89.76,100.0,99.08,98.98,99.99,28.13,97.42,40.6,31.07,46.46,0.0,46.07,44.0,14.53,0.0,0,41,D,86,B
24,10231,208098.7,2361.4,0.0,0.0,6.8,21.2,3.9,1.6,0.0,0.1,0.1,3.9,0.0,1.1,0,0.0,0.0,0.01,0.0,0.01,0.0,2,6,22,78.8,99.38,100.0,99.05,98.99,100.0,34.92,99.61,45.09,67.0,89.77,0.0,37.18,91.92,69.56,0.0,0,49,D,82,B
25,10232,676.4,15.6,0.0,0.0,4.2,1.9,2.9,1.2,0.0,0.1,0.0,3.4,0.0,1.9154402102496693,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,32,86.7,94.95,100.0,98.3,98.61,99.99,17.27,97.14,17.45,36.54,37.28,0.0,17.89,31.06,0.09,0.0,0,38,D,85,B
26,10233,4459.4,204.5,0.0,0.0,8.6,2.0,2.7,9.3,0.8,0.2,0.1,18.2,0.4,1.0,0,0.0,0.0,0.0,0.0,0.01,0.0,1,3,58,34.4,96.64,100.0,97.05,91.73,99.99,39.54,-0.05,151.33,71.49,82.2,0.0,17.89,77.01,13.22,0.0,0,53,C,79,B
27,10234,238131.2,817.5,0.0,0.0,3.5,9.4,6.7,1.1,0.0,0.1,0.1,7.4,0.1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,19,27.0,99.92,100.0,98.83,98.21,100.0,41.11,98.82,77.27,92.88,29.33,0.0,68.73,22.39,56.15,100.0,0,51,C,78,B
28,10235,583.5,81.7,0.0,0.0,18.7,2.1,5.9,2.4,0.0,0.2,0.1,5.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,27,65.0,83.58,100.0,99.34,99.42,100.0,25.34,98.14,36.04,71.11,81.24,0.0,71.1,81.24,0.27,0.0,0,50,D,82,B
29,10236,623.3,14.6,0.0,0.0,3.4,1.1,2.7,1.0,0.0,0.1,0.0,3.2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,14,103.1,99.16,100.0,99.98,99.97,100.0,163.64,97.76,21.83,39.59,32.43,0.0,19.05,4.73,5.47,0.0,0,40,D,88,B
